"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"New Zealand","NZL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14864.0005267005","14568.9898390553","14921.5770243149","15966.021806458","17099.3079072111","17915.4170292828","18470.1512348282","19143.8127983966","19347.415668445","20579.365916514","21513.702767374","22508.9367053708","23306.2795376277","23973.6339583007","25091.156979407","25677.4190803252","27755.5270442179","29369.8081937436","29827.1425475385","30681.2445433491","31222.4544777381","32701.3785970948","32988.6097597613","36242.6212285958","37293.3567850718","37479.6829800129","39955.8030258734","42285.319902666","42575.4449179591","45437.8889864425","44491.3249052222","",
"OECD members","OED","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16611.3390458594","17259.8535441828","17893.9089703906","18367.75348066","19173.9266161704","19944.9645490027","20839.4267393218","21777.6432486074","22355.3069062895","23220.2617367283","24649.1821256207","25415.0048664069","26210.4400649331","26983.9628941038","28411.1346617087","29745.7206378168","31721.2706823363","33254.7092224075","34094.3100870095","33186.535219948","34433.4516408051","35869.8134850499","36841.4291523639","38143.9965645076","39277.5494760645","40420.8810289121","41795.7811422939","43389.812351618","45082.1545396586","46052.3143539625","44855.3910415678","",
"Oman","OMN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26198.0952055016","27491.206614403","29107.6863465908","30243.6348506452","30946.9778796821","32334.1260417294","33437.7977015166","35879.0159834117","37206.8267631489","37818.1026879154","40958.8897929661","43219.4159421271","42677.7036960788","41400.529436579","42019.2011586301","43244.722390149","45682.4913777081","47589.3976815013","50703.5844873735","51852.5053946245","50456.8583608358","49583.7438125858","50848.4758068356","48174.8497105683","44374.8815932721","35803.6572063605","33187.9546062102","33308.4843146012","33377.2826607888","32607.0154687216","31120.2958489838","",
"Other small states","OSS","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11154.4881703642","11737.9028623477","12315.8568951334","12902.6824553059","14253.4868120949","15197.4845102003","17085.3722257797","18948.6535855859","20500.0619473348","20801.9810123155","22428.8149381291","24192.1683408087","25304.6037924784","25593.8777461843","25411.2312244071","21679.5843882096","21180.345275553","22637.095332475","23193.2641469091","23625.9466635723","22237.0082582519","",
"Pakistan","PAK","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1922.30257073668","2028.8927888471","2173.57494552434","2202.79916032605","2270.39834047852","2365.93068025778","2455.15546085491","2452.98245938159","2472.43206015719","2529.00928403654","2625.26179450155","2709.02790116832","2753.54073972718","2898.03298255964","3127.69076876858","3357.36342582462","3579.96243151875","3766.85556187164","3818.07198504114","3868.7439423357","3890.29061860796","3993.55936698761","4018.73273731874","4103.62956351879","4238.63386740085","4373.01447488222","4410.0065649467","4571.20507840804","4853.26655740247","4896.39314506171","4812.88981820957","",
"Panama","PAN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5041.80490537259","5585.33127382858","6054.36806531362","6402.70389127676","6589.16425829274","6706.37972373014","6963.85100308532","7394.006208944","7865.19085195141","8126.98765593382","8367.7319910136","8435.28877096758","8594.07054624109","8951.64979075647","9701.82263306321","10527.4555523952","11570.9739310535","13066.8607191987","14373.6501462201","14405.1109633029","15153.5359627257","16923.9465178769","18679.5139433198","20809.8551420422","22897.4026269576","25319.2166879602","27828.5557137667","30446.8495664097","31784.3144872865","32769.870319642","26782.4849811076","",
"Peru","PER","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3359.26402982335","3478.86028882839","3470.4256698301","3668.48360515181","4129.78966769938","4445.42627906544","4568.05314317106","4861.12190848049","4811.26041805526","4873.86444489795","5043.26718093489","5120.06880606732","5423.64423020835","5697.43212566785","6084.89253463637","6610.89170564893","7262.25808387806","8026.61032508827","8857.86386069926","8951.01253484043","9730.42110393424","10476.7963282297","10767.6773277036","11295.9632644083","11510.2788763872","11572.3207931902","12013.3773897006","12506.5293750586","13088.2958384558","13397.2739160483","11878.5215440702","",
"Philippines","PHL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2649.38018482292","2659.9974637638","2666.20698380531","2723.04773528814","2835.2716604331","2959.03175621259","3117.52828007041","3263.39480122162","3211.00256889602","3293.42284348112","3439.53875901901","3545.73414226395","3657.97035711492","3835.91675156979","4115.76881393865","4370.37388742261","4657.70879087958","5008.20140940702","5239.72693823081","5268.4949835375","5626.28116096019","5865.34355124333","6296.82761392706","6614.68352374649","6960.90071577639","7186.76928044539","7703.76227526107","8120.86879330973","8720.60737919396","9291.72691519935","8389.84859396256","",
"Palau","PLW","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9956.87241840853","10670.8193560463","11083.5522044119","10827.2608446865","11629.9176925208","12515.5798567576","12999.0553625889","13892.3999706002","13665.4364049565","13156.0850110896","13587.7609130582","14970.4976508244","15612.2099658668","15375.9763831751","16625.2693888659","18008.0905009777","18127.4826069843","17770.5619972634","18074.1999492078","17957.7677385764","16321.9856081389","",
"Papua New Guinea","PNG","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1438.32794709849","1591.11378862215","1810.35150433495","2140.65417197518","2262.96191829634","2181.60049163937","2336.06832469129","2229.46624955989","2117.05708648272","2136.04146884644","2081.45393773236","2079.35580323136","2066.01305723403","2106.82341943971","2176.64556336535","2335.16219732148","2477.99474593437","2678.30277277385","2656.8648318486","2791.71539390215","3039.78415744895","3069.759742115","3206.19582460322","3318.80093671364","3761.5234315663","3966.7707103884","4144.60363173213","4285.62875648139","4290.69828205284","4474.68580450025","4286.63444885431","",
"Poland","POL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6181.89177676648","5921.53701432421","6189.79407055105","6556.68453510442","7036.272735647","7681.1968907662","8275.80159541634","8936.62578219735","9487.7542777577","10040.8983752326","10672.1210858295","11119.7151496001","11804.2662616751","12288.4628747003","13353.6821006072","13896.7933802513","15152.3360834285","16802.8339050496","18303.3529197974","19239.9284691728","21072.5265773139","22827.6981360924","23745.6977950948","24567.5061660535","25475.5046935927","26862.0525150288","28322.1069770901","30064.5034841771","31953.0350337072","33797.7673600747","34286.9850845384","",
"Pre-demographic dividend","PRE","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1486.99292356901","1506.74980773535","1548.19703015211","1554.48186254785","1547.08134067605","1586.27536508984","1664.97108180874","1760.8150674973","1879.22183357895","1953.71680171632","2066.10474852702","2142.17173188868","2206.03828883557","2120.57946150544","2400.88914730954","2544.41513509732","2706.69945904594","2860.50792979351","3017.73441343418","3093.26502743774","3237.13854312448","3349.39282251521","3410.14903375191","3553.3533007051","3642.65305987513","3456.64480110252","3449.21789033709","3537.89228901003","3618.39454986545","3702.5242766266","3540.27572242563","",
"Puerto Rico","PRI","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13414.9286264566","14088.1608919814","14969.9257047966","15902.0378652345","16765.0288879117","17730.6600806274","18266.9655688578","19320.6080053847","20500.4883877153","21807.8737425342","22961.2908722605","24893.0167980861","25485.6265883854","25956.5348844852","28981.3984677503","29332.6521339588","29920.8257974594","30545.6741727125","30745.4158591417","30541.064185524","30925.4008276163","31824.1548383855","32582.6224082106","33172.6712604566","33682.850026137","34016.0223523129","34346.8673317443","34363.7546291317","35122.8884849611","36276.8423610096","34336.5477056181","",
"Korea, Dem. People's Rep.","PRK","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11773.6219946878","12732.7778754139","13175.0758967796","13195.6234039351","13570.8832332365","14398.9200768501","14917.560359442","15788.6969790189","16687.0697070041","17718.1515724418","18876.6594757578","19524.8867396317","20356.647299736","20851.0885383283","21477.8261820846","22725.2774946084","24682.718852129","25733.1270889579","26665.8372952939","26458.9110362123","27261.9534524665","26769.5118850004","26438.0163019973","27936.0396644563","28742.4403783509","29660.8960672526","31607.7542431733","33044.7167387479","34928.5435337746","36172.0725393171","34177.085710564","",
"Paraguay","PRY","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5388.3242001975","5617.60405429419","5697.61464634956","5972.12741039914","6271.79450570634","6681.61634416095","6754.36496576491","7008.43642629575","6939.7623779004","6799.34869089103","6654.17281515978","6612.67734769259","6590.16727798235","6876.99709020228","7223.55654044822","7485.2992173735","7960.72539286794","8495.33699904283","9097.52048887733","9020.30802243108","10001.5304279296","10503.5958528238","10018.7236347841","11062.5587335491","11454.4288765968","11486.5231905557","12041.7235427806","12590.548443655","13135.6988678799","13149.0385702748","13069.1761151384","",
"West Bank and Gaza","PSE","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2201.92204219622","2302.67090835947","2269.3950240384","2532.79209237755","2854.55942253908","3056.44926909161","2785.32517097408","2516.27333549206","2180.40814831813","2468.29508254462","3012.52583486031","3369.87431461041","3350.53654534339","3480.78964729478","3708.66444163563","3951.23499279619","4119.81946577185","4494.7313227255","5255.82560942147","5371.68710020242","5510.13293040455","5954.40078363208","6305.39180301552","6401.74089135074","6469.90909814318","6509.56833548333","5689.94533440263","",
